0.555	0.005	0.105	0.255	0.005	0.055	0.005	0.005	0.005	0.005	
0.439583333333	0.00208333333333	0.0854166666667	0.0229166666667	0.10625	0.00208333333333	0.335416666667	0.00208333333333	0.00208333333333	0.00208333333333	
0.0846153846154	0.315384615385	0.00769230769231	0.00769230769231	0.00769230769231	0.00769230769231	0.00769230769231	0.546153846154	0.00769230769231	0.00769230769231	
0.0111111111111	0.0111111111111	0.0111111111111	0.455555555556	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.455555555556	0.0111111111111	
0.0111111111111	0.566666666667	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.122222222222	0.233333333333	0.0111111111111	0.0111111111111	
0.345714285714	0.202857142857	0.00285714285714	0.00285714285714	0.0314285714286	0.00285714285714	0.00285714285714	0.402857142857	0.00285714285714	0.00285714285714	
0.871428571429	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.578571428571	0.221428571429	0.00714285714286	0.00714285714286	0.00714285714286	0.00714285714286	0.00714285714286	0.0785714285714	0.0785714285714	0.00714285714286	
0.0047619047619	0.0047619047619	0.1	0.195238095238	0.62380952381	0.0047619047619	0.0047619047619	0.0047619047619	0.052380952381	0.0047619047619	
0.0047619047619	0.62380952381	0.0047619047619	0.0047619047619	0.0047619047619	0.147619047619	0.147619047619	0.052380952381	0.0047619047619	0.0047619047619	
0.00526315789474	0.00526315789474	0.00526315789474	0.163157894737	0.00526315789474	0.00526315789474	0.00526315789474	0.00526315789474	0.794736842105	0.00526315789474	
0.00833333333333	0.0916666666667	0.00833333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.0916666666667	0.758333333333	
0.0111111111111	0.122222222222	0.0111111111111	0.455555555556	0.0111111111111	0.0111111111111	0.233333333333	0.0111111111111	0.122222222222	0.0111111111111	
0.00555555555556	0.394444444444	0.00555555555556	0.561111111111	0.00555555555556	0.00555555555556	0.00555555555556	0.00555555555556	0.00555555555556	0.00555555555556	
0.455	0.255	0.055	0.005	0.205	0.005	0.005	0.005	0.005	0.005	
0.000840336134454	0.000840336134454	0.000840336134454	0.000840336134454	0.000840336134454	0.547058823529	0.370588235294	0.000840336134454	0.0764705882353	0.000840336134454	
0.31	0.01	0.01	0.31	0.01	0.01	0.01	0.01	0.01	0.31	
0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.1	0.00909090909091	0.00909090909091	0.00909090909091	0.827272727273	
0.01	0.91	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	
0.0125	0.8875	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	
0.00588235294118	0.00588235294118	0.00588235294118	0.00588235294118	0.947058823529	0.00588235294118	0.00588235294118	0.00588235294118	0.00588235294118	0.00588235294118	
0.00769230769231	0.00769230769231	0.00769230769231	0.0846153846154	0.853846153846	0.00769230769231	0.00769230769231	0.00769230769231	0.00769230769231	0.00769230769231	
0.00333333333333	0.00333333333333	0.00333333333333	0.103333333333	0.00333333333333	0.00333333333333	0.00333333333333	0.00333333333333	0.303333333333	0.57	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.190909090909	0.190909090909	0.00909090909091	0.463636363636	0.00909090909091	0.1	0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	
0.1375	0.1375	0.0125	0.6375	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	
0.01	0.11	0.21	0.01	0.01	0.01	0.01	0.61	0.01	0.01	
0.1375	0.0125	0.0125	0.5125	0.0125	0.0125	0.0125	0.0125	0.2625	0.0125	
0.00333333333333	0.00333333333333	0.00333333333333	0.136666666667	0.836666666667	0.00333333333333	0.00333333333333	0.00333333333333	0.00333333333333	0.00333333333333	
0.00263157894737	0.00263157894737	0.00263157894737	0.00263157894737	0.00263157894737	0.634210526316	0.00263157894737	0.344736842105	0.00263157894737	0.00263157894737	
0.0446808510638	0.00212765957447	0.214893617021	0.0872340425532	0.00212765957447	0.00212765957447	0.151063829787	0.470212765957	0.00212765957447	0.0234042553191	
0.000917431192661	0.000917431192661	0.000917431192661	0.0651376146789	0.248623853211	0.643119266055	0.000917431192661	0.0284403669725	0.0100917431193	0.000917431192661	
0.258333333333	0.258333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.00833333333333	0.425	0.00833333333333	
0.525	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	
0.585714285714	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.3	0.0142857142857	
0.5125	0.0125	0.0125	0.2625	0.0125	0.0125	0.0125	0.1375	0.0125	0.0125	
0.0111111111111	0.0111111111111	0.0111111111111	0.9	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	
0.01	0.01	0.01	0.01	0.21	0.01	0.01	0.11	0.61	0.01	
0.184848484848	0.0030303030303	0.0030303030303	0.0030303030303	0.0030303030303	0.0030303030303	0.0030303030303	0.0333333333333	0.0030303030303	0.760606060606	
0.0125	0.0125	0.3875	0.0125	0.5125	0.0125	0.0125	0.0125	0.0125	0.0125	
0.0111111111111	0.9	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	
0.1	0.147619047619	0.0047619047619	0.0047619047619	0.0047619047619	0.0047619047619	0.0047619047619	0.1	0.052380952381	0.57619047619	
0.00416666666667	0.754166666667	0.0875	0.00416666666667	0.0875	0.00416666666667	0.00416666666667	0.00416666666667	0.0458333333333	0.00416666666667	
0.0047619047619	0.0047619047619	0.242857142857	0.242857142857	0.0047619047619	0.433333333333	0.052380952381	0.0047619047619	0.0047619047619	0.0047619047619	
0.0125	0.8875	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	
0.8875	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	
0.00769230769231	0.00769230769231	0.00769230769231	0.469230769231	0.469230769231	0.00769230769231	0.00769230769231	0.00769230769231	0.00769230769231	0.00769230769231	
0.00178571428571	0.0553571428571	0.180357142857	0.430357142857	0.00178571428571	0.126785714286	0.00178571428571	0.0196428571429	0.108928571429	0.0732142857143	
0.00555555555556	0.00555555555556	0.00555555555556	0.00555555555556	0.00555555555556	0.00555555555556	0.95	0.00555555555556	0.00555555555556	0.00555555555556	
0.0617747440273	0.000341296928328	0.0617747440273	0.143686006826	0.0242320819113	0.157337883959	0.549829351536	0.000341296928328	0.000341296928328	0.000341296928328	
0.0111111111111	0.9	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	0.0111111111111	
0.420833333333	0.379166666667	0.00416666666667	0.170833333333	0.00416666666667	0.00416666666667	0.00416666666667	0.00416666666667	0.00416666666667	0.00416666666667	
0.00555555555556	0.0611111111111	0.00555555555556	0.394444444444	0.00555555555556	0.0611111111111	0.00555555555556	0.00555555555556	0.00555555555556	0.45	
0.00666666666667	0.94	0.00666666666667	0.00666666666667	0.00666666666667	0.00666666666667	0.00666666666667	0.00666666666667	0.00666666666667	0.00666666666667	
0.507142857143	0.00714285714286	0.00714285714286	0.00714285714286	0.0785714285714	0.00714285714286	0.00714285714286	0.00714285714286	0.364285714286	0.00714285714286	
0.00625	0.38125	0.00625	0.00625	0.38125	0.00625	0.00625	0.00625	0.00625	0.19375	
0.00555555555556	0.00555555555556	0.0611111111111	0.394444444444	0.283333333333	0.00555555555556	0.00555555555556	0.0611111111111	0.172222222222	0.00555555555556	
